"Phage","Sample","DTPM","logDTPM","RTPM","logRTPM"
"DAD_4334||","L",101.417433690935,2.01037388936765,NA,NA
"DAD_4346||","B",30.6440490591255,1.50029204914693,116.198361096722,2.06892153854533
"DAD_4346||","D",546.182696354334,2.73813235516555,105.520935515538,2.02743497195628
"DAD_4346||","L",89.7767900329088,1.95797482154802,NA,NA
"DAD_4372||","B",0,0,18.617076521224,1.292634286158
"DAD_4372||","D",579.326499300262,2.76367240209498,57.1605659240388,1.76462862371913
"DAD_4372||","L",70.982216114804,1.85722521313677,NA,NA
"DAD_4455||","B",93.3234051910402,1.97461947093546,21.0344323033645,1.34310186579705
"DAD_4455||","D",786.05338419245,2.89600419064865,7.66345794181596,0.937691271382414
"DAD_4455||","L",83.7709506996819,1.92824705376378,NA,NA
"DAD_4491||","B",0,0,649.759367275754,2.81342042822482
"DAD_4491||","D",416.057038448188,2.6201954549481,1089.49744302972,3.03762465159341
"DAD_4491||","L",0,0,NA,NA
"DAD_4544||","B",31.5003881704533,1.51188854803362,19.1997860781217,1.30534677016033
"DAD_4544||","D",810.18734208409,2.90912116523147,23.5943902149506,1.39083605927734
"DAD_4544||","L",181.774620444236,2.26191589070721,NA,NA
"DAD_4569||","B",789.169616314879,2.89772032612943,3514.16597375921,3.54594583569611
"DAD_4569||","D",15532.8343232809,4.19127866885839,143.280463655747,2.15920752928542
"DAD_4569||","L",55.1144006261114,1.74907432845566,NA,NA
"DAD_4570||","B",31.5762927202616,1.51290165877101,11.1358759253106,1.08407112766427
"DAD_4570||","D",505.806242565963,2.70484195564955,5.53471962464486,0.815226958698237
"DAD_4570||","L",77.5571713895407,1.8951858374058,NA,NA
"DAD_4592||","B",31.2437786105509,1.50844593057575,3272.7944405253,3.51505140685716
"DAD_4592||","D",601.515688962234,2.77996836002867,625.173639094471,2.79669478056485
"DAD_4592||","L",15.4097300595153,1.21510143695637,NA,NA
"DAD_4611||","B",31.7484227229765,1.5151903877109,136.620700009598,2.13868376256089
"DAD_4611||","D",526.470680641464,2.72219832446356,182.716705557186,2.26414864896468
"DAD_4611||","L",5.6371051282525,0.821978696692572,NA,NA
"DAD_4658||","B",4750.6570811615,3.6768450908256,2648.52730858551,3.42316840013149
"DAD_4658||","D",4693.6708100761,3.67160514497706,3571.83542209995,3.55301301146692
"DAD_4658||","L",5582.79541498676,3.74692949776518,NA,NA
"DAD_467||","B",33.9926367805669,1.54397666886486,174.170849874521,2.24346183703791
"DAD_467||","D",788.648468486311,2.89743379739984,70.0771352673506,1.85172991543808
"DAD_467||","L",36.2134652402524,1.5707001125007,NA,NA
"DAD_4674||","B",63.9032562214376,1.81226648606889,1.30948682094433,0.363515488293982
"DAD_4674||","D",652.388457836065,2.81517145835738,21.1772414902017,1.34590752557836
"DAD_4674||","L",92.6620273840291,1.97156355417388,NA,NA
"DAD_4675||","B",47.9274421660782,1.68955251226119,0,0
"DAD_4675||","D",472.170651804003,2.67501779987212,10.5620525324645,1.06303493827103
"DAD_4675||","L",58.6229152837735,1.77541320719984,NA,NA
"DAD_4691||","B",0,0,11.8075969990334,1.10746765371375
"DAD_4691||","D",657.395364261439,2.81848676436283,21.2171608898062,1.34668856006525
"DAD_4691||","L",100.440564047542,2.0062116553844,NA,NA
"DAD_481||","B",80.8275187596519,1.91289938234646,47.8089253783399,1.68849924593977
"DAD_481||","D",1079.81769203459,3.03375244509068,67.9513551537444,1.83854280611752
"DAD_481||","L",155.814826098163,2.19538712077334,NA,NA
"DAD_4907||","B",82.0291798366733,1.91923074797785,20.0227918680067,1.32269039068153
"DAD_4907||","D",1121.51655926217,3.05019275639531,41.3376974709578,1.62672723528829
"DAD_4907||","L",69.9106897032479,1.85071170950171,NA,NA
"DAD_4912||","B",3807.34560188702,3.58073635310054,11112.3714967628,4.0458458321465
"DAD_4912||","D",3154.55865745585,3.49907625751749,11465.5323498628,4.05943210063776
"DAD_4912||","L",3541.30803865079,3.54928632468843,NA,NA
"DAD_4921||","B",0,0,12.3670882684841,1.1260368158897
"DAD_4921||","D",674.494648258211,2.82962191258657,8.98356989724231,0.999285862875424
"DAD_4921||","L",38.8879580768615,1.6008418047067,NA,NA
"DAD_4963||","B",973.734920976832,2.98888652543252,727.845437337951,2.86263543939034
"DAD_4963||","D",12045.5799801481,4.08086376835759,977.660824384989,2.99063220393758
"DAD_4963||","L",1845.15738985947,3.26626872303536,NA,NA
"DAD_5||","B",879.210948960707,2.94458676645783,20.7217639101426,1.33689508911833
"DAD_5||","D",13646.9931587759,4.13506879612806,14.0819961249409,1.17845882486773
"DAD_5||","L",3474.16481174767,3.54097540608736,NA,NA
"DAD_5006||","B",0,0,15.6939427868961,1.22255892076353
"DAD_5006||","D",546.559131068785,2.73843102563128,12.6785149772691,1.13603895029452
"DAD_5006||","L",23.569130906603,1.39038979428463,NA,NA
"DAD_5017||","B",0,0,18.2737689984406,1.28496664953716
"DAD_5017||","D",573.853961962911,2.7595575289172,15.8561843830382,1.22675927319912
"DAD_5017||","L",106.262917983766,2.03044960734839,NA,NA
"DAD_5025||","B",0,0,3.99995543294203,0.698966133273296
"DAD_5025||","D",656.994023990217,2.81822194929806,7.79925676549757,0.944445990755305
"DAD_5025||","L",71.8942668118917,1.8626933720783,NA,NA
"DAD_5164||","B",20.9206329737115,1.34085309055235,27.6789731947265,1.45756359804712
"DAD_5164||","D",495.597168366199,2.69600423884633,58.680262463392,1.77583072442025
"DAD_5164||","L",65.6241083000703,1.82363140945751,NA,NA
"DAD_5193||","B",33.8499489284044,1.54220214598845,10.6037599704308,1.06459873662532
"DAD_5193||","D",229.10995993201,2.36193541679945,24.5453552499299,1.4073119466351
"DAD_5193||","L",220.375559647387,2.34512967211553,NA,NA
"DAD_5289||","B",68.4513821947558,1.84168089332176,25.2963782684487,1.41989593836283
"DAD_5289||","D",528.94131999996,2.72422778316476,31.9938077138682,1.51843243902808
"DAD_5289||","L",132.680240966762,2.12606721972825,NA,NA
"DAD_5324||","B",34.3828441558768,1.54879273958437,280.753843983491,2.44986984986253
"DAD_5324||","D",667.121514684721,2.82485545702299,43.4122679721895,1.64750295157172
"DAD_5324||","L",44.7689805331556,1.66057123897841,NA,NA
"DAD_5336||","B",68.9012762611032,1.84448510518909,215.098539920477,2.33465183256292
"DAD_5336||","D",380.853584725187,2.58189687198212,199.36154895463,2.3018143804733
"DAD_5336||","L",92.7729555891975,1.97207760456354,NA,NA
"DAD_5369||","B",36990.8299615776,4.56810581611013,14626.2874859842,4.16516379713758
"DAD_5369||","D",9668.28157243803,3.98539420720434,34241.7626673877,4.53456879580654
"DAD_5369||","L",9388.74210697798,3.97265366435829,NA,NA
"DAD_5400||","B",4684.70519603484,3.6707749612215,979.347866841089,2.99138020818465
"DAD_5400||","D",3938.04958173282,3.59539144740915,6086.40409691936,3.78443213225032
"DAD_5400||","L",3245.02696578548,3.51135212332853,NA,NA
"DAD_5414||","B",0,0,28.1573626223492,1.46474823808348
"DAD_5414||","D",317.605201252565,2.50325286141128,502.318204044083,2.70184263827101
"DAD_5414||","L",95.6607021117676,1.98524994538758,NA,NA
"DAD_5453||","B",69.7493624958539,1.84972253089908,9.79285571321285,1.03313637113323
"DAD_5453||","D",212.44118141001,2.32927821608966,23.1059033421587,1.38212341083101
"DAD_5453||","L",152.740670201624,2.18678876995708,NA,NA
"DAD_5482||","B",547.053386552945,2.73882286570344,9.55724407967894,1.02355056240285
"DAD_5482||","D",10103.0148123633,4.00449397421819,6.19019219855894,0.856740499514726
"DAD_5482||","L",1434.5185864681,3.15700881992432,NA,NA
"DAD_5487||","B",35.0144595294818,1.55647690168594,0,0
"DAD_5487||","D",493.732983960584,2.69437086584133,21.1167428256452,1.34472116797592
"DAD_5487||","L",112.942307033533,2.0566850085364,NA,NA
"DAD_5497||","B",981.38822175711,2.99228314689913,195.138012709882,2.29256177067083
"DAD_5497||","D",976.594928338518,2.99015893982942,68.2638630915266,1.84050671003392
"DAD_5497||","L",117.204418148019,2.07263370955239,NA,NA
"DAD_5537||","B",35.2025828849122,1.55873955651793,31.8996445777127,1.51719120619399
"DAD_5537||","D",929.233992292409,2.96859220530589,484.953197880542,2.6865944444043
"DAD_5537||","L",34.3772552834767,1.54872413548495,NA,NA
"DAD_5540||","B",27822.2011129018,4.44440709494762,2927.86090072635,3.46669874638919
"DAD_5540||","D",10023.2377203305,4.00105135720832,1547.39631578039,3.18988212929756
"DAD_5540||","L",11485.9148713216,4.06020340255492,NA,NA
"DAD_557||","B",73.0715324102708,1.86965132953671,52.0692452866768,1.72484291144393
"DAD_557||","D",2526.46563454045,3.40268525928543,21.4997261459924,1.35217723215545
"DAD_557||","L",12.2534564463029,1.12232915523864,NA,NA
"DAD_5570||","B",6852.31085420016,3.83590043110267,22964.090593353,4.36106816297474
"DAD_5570||","D",4183.68836031506,3.6216631210067,13400.9943667582,4.12716943105354
"DAD_5570||","L",6378.08436413716,3.80475834578378,NA,NA
"DAD_5575||","B",35.3450073605086,1.56044476114553,30.1009304415701,1.49277338193986
"DAD_5575||","D",598.07277976183,2.7774795868783,64.1652926299201,1.81401634983266
"DAD_5575||","L",42.8839383273252,1.64230559604657,NA,NA
"DAD_5580||","B",0,0,19.6978937358089,1.31592615292276
"DAD_5580||","D",682.263024912918,2.83458791931661,29.6215945078054,1.48602780125158
"DAD_5580||","L",43.9595303422498,1.65282176584315,NA,NA
"DAD_5594||","B",20977.2797737341,4.32176987301842,70749.7081001737,4.84973079080352
"DAD_5594||","D",10455.989998823,4.0194066926552,15360.3858053658,4.18643039671601
"DAD_5594||","L",6966.263189045,3.84306221636075,NA,NA
"DAD_56||","B",21.5141946193153,1.35245641593838,43.4853229954523,1.64821674820615
"DAD_56||","D",898.5760962255,2.95403790672881,38.9111139378502,1.60109384931522
"DAD_56||","L",53.7978019181463,1.73876313815653,NA,NA
"DAD_5624||","B",0,0,4.95620113664638,0.774969355141371
"DAD_5624||","D",677.25375160225,2.83139220463879,15.1047301752476,1.20695345288234
"DAD_5624||","L",67.281043292858,1.83430014824922,NA,NA
"DAD_5629||","B",231.145317809785,2.36575992870915,4.21813482019341,0.717515295712774
"DAD_5629||","D",922.644253500509,2.96550473259362,19.8359706827307,1.31881373768669
"DAD_5629||","L",185.211155557112,2.2700056951833,NA,NA
"DAD_5638||","B",0,0,32.8752097449406,1.52988199290942
"DAD_5638||","D",441.71414855709,2.64612340167635,13.2433028948433,1.15361070999439
"DAD_5638||","L",83.2192399290148,1.92541131763371,NA,NA
"DAD_5659||","B",124.929016482615,2.10012581149257,173.387541819529,2.24151545587011
"DAD_5659||","D",555.65990997334,2.74558994502833,84.5893383928517,1.93241966928544
"DAD_5659||","L",137.316067833031,2.14087263394798,NA,NA
"DAD_5661||","B",53.5592431018061,1.73686833674026,855.23868348753,2.93259484466819
"DAD_5661||","D",422.928714353376,2.62729283403195,181.997341314833,2.2624447801092
"DAD_5661||","L",77.134516504584,1.89284292908784,NA,NA
"DAD_5677||","B",357.792804884875,2.55484372525799,12.0742149128213,1.11641561958395
"DAD_5677||","D",12213.3619449485,4.08687078518374,11.276773613267,1.08908424741921
"DAD_5677||","L",1456.9101410513,3.1637307568707,NA,NA
"DAD_5704||","B",33.3722278749794,1.53620768233951,105.399464628539,2.02693944271978
"DAD_5704||","D",727.824449327023,2.86262293316048,601.38557730305,2.77987456516362
"DAD_5704||","L",36.8692835128546,1.5782870883435,NA,NA
"DAD_5738||","B",0,0,31.4626631451413,1.51138414524365
"DAD_5738||","D",715.488851151945,2.85520943699315,64.955679472584,1.81925219878158
"DAD_5738||","L",75.7175547426248,1.88489475189581,NA,NA
"DAD_5794||","B",0,0,6.89955137875503,0.897602428092539
"DAD_5794||","D",563.608585797628,2.75174747801951,16.6184032195514,1.24596654514516
"DAD_5794||","L",140.718279193397,2.15142587029571,NA,NA
"DAD_5826||","B",109.315215673898,2.04263541840092,15.8781500836178,1.2273248443925
"DAD_5826||","D",546.69575718894,2.73853937661152,174.831740117475,2.24509727411458
"DAD_5826||","L",112.143841842367,2.05363092128978,NA,NA
"DAD_5831||","B",0,0,7.24991922220743,0.916449696244311
"DAD_5831||","D",419.270430325352,2.62352883469187,16.9633834649572,1.25438814089291
"DAD_5831||","L",76.5597381808465,1.88963633435709,NA,NA
"DAD_5837||","B",0,0,10.5453370504835,1.06240661607766
"DAD_5837||","D",691.283899981356,2.84028423161063,29.5864853522907,1.48552957571628
"DAD_5837||","L",172.709080338573,2.23982252102547,NA,NA
"DAD_5884||","B",36.6421851909362,1.57567482699802,64.4849045195703,1.81614119862659
"DAD_5884||","D",417.481697173791,2.62167646832629,64.7802954346797,1.81809581966903
"DAD_5884||","L",44.4577983498241,1.65760839778409,NA,NA
"DAD_5919||","B",0,0,69.6741429664886,1.84926055069984
"DAD_5919||","D",468.557449086992,2.67168873461094,37.1211633349536,1.58116614543538
"DAD_5919||","L",41.3348178513681,1.62669769552811,NA,NA
"DAD_593||","B",24.9098946967491,1.41346564792547,177.050658900224,2.25054358517793
"DAD_593||","D",819.115514762188,2.91387502785999,55.8443686823669,1.75468744754073
"DAD_593||","L",81.4548408083093,1.91621615755025,NA,NA
"DAD_5934||","B",92.0559288999548,1.96874404868124,32.6826668032062,1.52740646917163
"DAD_5934||","D",755.993123495592,2.87909193439904,25.0473211812288,1.41576306521586
"DAD_5934||","L",104.608197448485,2.02369763002042,NA,NA
"DAD_5941||","B",1308.11313181372,3.11697717932339,73.5721189568619,1.87257648368604
"DAD_5941||","D",336.695004210101,2.52852463582038,127.08297723281,2.10749141401394
"DAD_5941||","L",66.5165195748609,1.82941004664498,NA,NA
"DAD_5955||","B",110.700413760579,2.04805478183185,125.11378360649,2.10076255538434
"DAD_5955||","D",820.028443882193,2.9143582031695,279.955440151108,2.44863744577327
"DAD_5955||","L",37.1269810242081,1.5812324182704,NA,NA
"DAD_5960||","B",0,0,20.8324209487103,1.33910189633075
"DAD_5960||","D",349.779916997609,2.54503472099164,137.499117833603,2.14144700718228
"DAD_5960||","L",65.5412715967949,1.82309109593458,NA,NA
"DAD_5967||","B",0,0,113.126834278922,2.05738777070282
"DAD_5967||","D",521.056240387025,2.71771729145833,51.0415995855611,1.71635063686161
"DAD_5967||","L",68.8911074732613,1.8444219222268,NA,NA
"DAD_5991||","B",1314.58207700814,3.11911794818741,218.568993300047,2.34157101068945
"DAD_5991||","D",14787.5871454103,4.16992668486494,69.0135913787306,1.84518235555455
"DAD_5991||","L",2119.32984058455,3.32640342545861,NA,NA
"DAD_5995||","B",555.849903665262,2.74573814886415,255.402919295857,2.40892296556934
"DAD_5995||","D",9359.55219330284,3.9713014691901,45.1353883768263,1.66403418093947
"DAD_5995||","L",31.8014559250149,1.51589312072897,NA,NA
"DAD_5996||","B",37.0566602443508,1.58043067304478,63.8246163841493,1.81173995540298
"DAD_5996||","D",869.489440020987,2.93976350702322,104.577755756222,2.02357242605812
"DAD_5996||","L",121.722814057816,2.08892530517538,NA,NA
"DAD_6018||","B",1467.36889700039,3.16683517670081,22.4015262093513,1.3692441823112
"DAD_6018||","D",502.872817795489,2.70232093029496,142.46717039447,2.15675253279337
"DAD_6018||","L",83.5484766209084,1.92710578696518,NA,NA
"DAD_6043||","B",93.0693286854301,1.9734480447451,565.327034522474,2.75306729385978
"DAD_6043||","D",2578.51489813206,3.41153804050856,72.1813567316638,1.8644004567441
"DAD_6043||","L",333.804302997597,2.52479103103001,NA,NA
"DAD_6050||","B",0,0,65.9045741634236,1.82545581083246
"DAD_6050||","D",546.327653211481,2.73824739101435,111.323546141875,2.05047080601737
"DAD_6050||","L",116.859419577702,2.07136429799431,NA,NA
"DAD_6071||","B",0,0,0,0
"DAD_6071||","D",740.96015236775,2.87038058173253,10.9806643544033,1.07848090131302
"DAD_6071||","L",48.5940269297229,1.695429373513,NA,NA
"DAD_6076||","B",0,0,116.499781886011,2.07003706043082
"DAD_6076||","D",610.667522298599,2.78651542138229,47.5862669173238,1.68651353171398
"DAD_6076||","L",50.8209385173628,1.71450527413072,NA,NA
"DAD_6084||","B",0,0,74.4208575580811,1.87749146615798
"DAD_6084||","D",522.598240037835,2.71899817809426,25.968042724527,1.43084942755102
"DAD_6084||","L",12.161495157305,1.1193052283116,NA,NA
"DAD_6111||","B",224.642768209861,2.35342141905767,177.623020944082,2.25193743005473
"DAD_6111||","D",4020.80342682013,3.60442083982273,17.4623065080442,1.26628595677341
"DAD_6111||","L",8.86367673023322,0.994038830358105,NA,NA
"DAD_6117||","B",61.5580104705041,1.79628292842422,174.447668726604,2.2441476018709
"DAD_6117||","D",1006.90217417174,3.00341838203102,35.89151813835,1.56692652742908
"DAD_6117||","L",112.942915470382,2.0566873276053,NA,NA
"DAD_612||","B",113.415029027698,2.05848307511346,221.125211524272,2.34659785438131
"DAD_612||","D",975.184782814185,2.98953203340518,118.062497812109,2.07577498937512
"DAD_612||","L",29.4603511949692,1.48373490626063,NA,NA
"DAD_6122||","B",20179.6519405714,4.30493519210997,8447.90587437357,3.92680047185053
"DAD_6122||","D",6628.87367882026,3.82150525372695,2308.83312248231,3.36358060473932
"DAD_6122||","L",7478.92985164664,3.87389752497868,NA,NA
"DAD_6123||","B",581.15737603171,2.76504040441457,278.396898132765,2.44622158026313
"DAD_6123||","D",993.950186508805,2.99780133776492,292.751255487596,2.46797973145058
"DAD_6123||","L",2507.57092046297,3.39942638358994,NA,NA
"DAD_6144||","B",5354.38856127447,3.72879098663293,132.771303179964,2.12636295792156
"DAD_6144||","D",7587.22130930638,3.88013998853304,241.519976143198,2.38474751684118
"DAD_6144||","L",7171.95348333387,3.85569801444105,NA,NA
"DAD_6156||","B",752.032222605943,2.87681356026517,1325.3758578098,3.12266660841473
"DAD_6156||","D",9429.32527831584,3.97452667302803,2495.8625230426,3.39739463080644
"DAD_6156||","L",1160.57574977462,3.0650475366816,NA,NA
"DAD_6158||","B",42.9292759341804,1.6427540450504,10.341638117859,1.05467578596495
"DAD_6158||","D",372.888500102556,2.57274210752167,33.4493427995311,1.53718094115628
"DAD_6158||","L",64.7897746251691,1.81815839864505,NA,NA
"DAD_6161||","B",75.2572087805229,1.88228090487941,0.780260364721876,0.2504835229229
"DAD_6161||","D",399.007138762185,2.60206774207136,18.2565561954696,1.28457862136413
"DAD_6161||","L",80.1739603739688,1.90941673515773,NA,NA
"DAD_6188||","B",56.6054491529527,1.76046356719273,10.5453370504835,1.06240661607766
"DAD_6188||","D",651.318049700885,2.81445939565731,7.25706244490148,0.916825569005939
"DAD_6188||","L",27.918348232376,1.46117348315738,NA,NA
"DAD_6251||","B",19.5730567272719,1.31329882359366,256.216925479331,2.41029954279195
"DAD_6251||","D",1099.56953529655,3.04161748699983,138.163304239471,2.14352473191755
"DAD_6251||","L",77.6150931008099,1.89550593307671,NA,NA
"DAD_6254||","B",323.090275767144,2.51066600035024,473.771058410703,2.67648423691351
"DAD_6254||","D",3155.85816889862,3.49925507037864,3408.655168407,3.53271045933543
"DAD_6254||","L",848.123382562925,2.92897080034171,NA,NA
"DAD_6284||","B",102641.323002069,5.01132647243511,90991.8282844459,4.95900716419769
"DAD_6284||","D",38118.076551159,4.58114237114799,58663.2663697366,4.76837364394044
"DAD_6284||","L",23249.1017478843,4.36642485780438,NA,NA
"DAD_6290||","B",2516.91424549426,3.40104093492878,384.461434355404,2.5859809331406
"DAD_6290||","D",473.207772826712,2.67596866830114,322.821926559356,2.51030625226582
"DAD_6290||","L",159.120569893419,2.20444712715582,NA,NA
"DAD_6307||","B",286.429759101826,2.45853173089852,108.646676794771,2.03999547348217
"DAD_6307||","D",456.664698642381,2.66054741499213,66.3356834752262,1.82824527268504
"DAD_6307||","L",131.09846092804,2.12089775770269,NA,NA
"DAD_6309||","B",38.1906345469102,1.59318229532272,109.294311153539,2.04255311263655
"DAD_6309||","D",413.58312329876,2.61761161901351,333.239242562608,2.52405743845944
"DAD_6309||","L",132.228620073971,2.12459752967699,NA,NA
"DAD_6353||","B",19.1861807890316,1.30505415851037,51.6556744582279,1.72144517994893
"DAD_6353||","D",471.823673158421,2.67469921251087,34.9246130160884,1.55539209856318
"DAD_6353||","L",0,0,NA,NA
"DAD_6356||","B",115.159236724206,2.06505374964084,39.8147379067761,1.61081701200765
"DAD_6356||","D",545.610562581404,2.73767801964807,21.6035324267364,1.35417631496861
"DAD_6356||","L",103.371696762332,2.01858274381532,NA,NA
"DAD_6374||","B",0,0,0.934217778969011,0.286505370925779
"DAD_6374||","D",433.818504468962,2.6383080179758,17.3585037272677,1.26383728201383
"DAD_6374||","L",30.7269791271841,1.50142872287725,NA,NA
"DAD_6405||","B",3566.41393688574,3.55235350464962,2960.51335575331,3.47151369555096
"DAD_6405||","D",2670.503108915,3.42675568392182,4210.22902779036,3.62440886117823
"DAD_6405||","L",1996.69069410366,3.30052824653124,NA,NA
"DAD_6417||","B",40571.2942070588,4.60822956607986,34521.4133747916,4.53810114853559
"DAD_6417||","D",15982.5826314529,4.20367413059015,8673.85162315603,3.93826205524439
"DAD_6417||","L",13343.1447163514,4.12529074321363,NA,NA
"DAD_6457||","B",2365.82715564461,3.37416654348437,201.140616056514,2.30565358495008
"DAD_6457||","D",1828.79135645668,3.26240157174931,178.530885959793,2.25413917407324
"DAD_6457||","L",3296.25151654844,3.51815207667995,NA,NA
"DAD_6467||","B",77.654290245384,1.8957224164581,79.3675367483761,1.90508065747828
"DAD_6467||","D",989.870996145261,2.99601711633275,15.4053430847909,1.21498531721359
"DAD_6467||","L",240.139982524652,2.38226922510248,NA,NA
"DAD_6483||","B",97.2118804073335,1.99216402631306,93.1376484020809,1.97376334524787
"DAD_6483||","D",429.872944480246,2.63434922457843,259.294311443743,2.41546467700056
"DAD_6483||","L",93.2066896521186,1.9740817433008,NA,NA
"DAD_6565||","B",0,0,37.6862160490783,1.58755625287008
"DAD_6565||","D",517.438075737995,2.71469688999923,38.0744958226744,1.59189338303561
"DAD_6565||","L",51.0473528966311,1.71639864639948,NA,NA
"DAD_66||","B",45.5129068567943,1.66757348189845,137.171421980437,2.14041822712194
"DAD_66||","D",1023.62285932377,3.01056404075312,126.405780683006,2.10518913335079
"DAD_66||","L",65.4902907050118,1.82275823175281,NA,NA
"DAD_6610||","B",19.6759181364993,1.31546480396881,334.264595841483,2.52538769407153
"DAD_6610||","D",803.485934744793,2.90551845550016,38.3388890832112,1.59482209142868
"DAD_6610||","L",36.1001848810174,1.56937607383622,NA,NA
"DAD_6654||","B",612.482481486868,2.78780216559242,49.309555128045,1.70165047700992
"DAD_6654||","D",13207.7343669409,4.12086120642707,10.5695195190551,1.0633153231215
"DAD_6654||","L",1696.72756405916,3.22986799985462,NA,NA
"DAD_6656||","B",19.7649494402844,1.31733087800153,142.767640068085,2.15766114389534
"DAD_6656||","D",499.434371178084,2.69934713055844,56.3489554545292,1.75852551213327
"DAD_6656||","L",42.1124912522393,1.63460311925473,NA,NA
"DAD_6669||","B",0,0,38.666235851773,1.59842098982714
"DAD_6669||","D",437.499984265286,2.64196958211825,14.4615374807819,1.18925267756548
"DAD_6669||","L",22.2512080996795,1.36644552313537,NA,NA
"DAD_6676||","B",39.6195358394817,1.60873495640253,211.267028477887,2.32688254026976
"DAD_6676||","D",589.953817460603,2.77155354246212,89.3734418312966,1.95604082250283
"DAD_6676||","L",21.103992214841,1.34447071894735,NA,NA
"DAD_6701||","B",39.7246274464829,1.60985712002348,2.46805760755998,0.540086302886532
"DAD_6701||","D",394.3457877986,2.59697711597892,15.8523066172316,1.22665935224453
"DAD_6701||","L",162.226444134242,2.21279051968274,NA,NA
"DAD_6711||","B",16239.8178661635,4.21060789595306,5775.92002034238,3.76169635491126
"DAD_6711||","D",7368.1991905524,3.86742029572602,7538.10352724036,3.87731970710061
"DAD_6711||","L",9752.73342160473,3.98917088175502,NA,NA
"DAD_6780||","B",6882.18557060236,3.83778947828571,1880.64046343623,3.27453664371265
"DAD_6780||","D",1814.50715938672,3.25899796587685,2114.49085599318,3.32541115247503
"DAD_6780||","L",26554.1545890357,4.42414883397846,NA,NA
"DAD_6782||","B",0,0,27.9368615054695,1.46145142571976
"DAD_6782||","D",871.476609141663,2.94075379247148,36.7792484118567,1.57725331372795
"DAD_6782||","L",181.233252731573,2.2606276270835,NA,NA
"DAD_6811||","B",0,0,94.7145410314072,1.98097792116222
"DAD_6811||","D",1073.43412728543,3.03117979438921,44.6742100965954,1.65967104527129
"DAD_6811||","L",5.94080209801154,0.841409661609269,NA,NA
"DAD_6897||","B",0,0,2119.41960910597,3.32642181181884
"DAD_6897||","D",456.598163390885,2.66048427271066,405.863843988117,2.60944909792868
"DAD_6897||","L",55.0985310257741,1.74895148913935,NA,NA
"DAD_691||","B",13.1782893565391,1.15162383537233,12.8936181554872,1.14281535879315
"DAD_691||","D",854.794236115493,2.93236935712844,12.675851983155,1.1359543916824
"DAD_691||","L",29.6384413606793,1.48626666808609,NA,NA
"DAD_6959||","B",40.7119579927256,1.62026057645523,0,0
"DAD_6959||","D",776.145949894463,2.89050258801774,9.3570915040488,1.01523781321957
"DAD_6959||","L",31.3240614544164,1.50952592377407,NA,NA
"DAD_6968||","B",3728.03972116637,3.571597009425,14316.6957765467,4.15587313025875
"DAD_6968||","D",3281.65067871056,3.51622467000314,43068.6750123683,4.63417159475151
"DAD_6968||","L",1927.92719863001,3.28531583685596,NA,NA
"DAD_7037||","B",5967.62283311798,3.77587413599153,3142.55629033562,3.49742124148381
"DAD_7037||","D",1827.55379912772,3.26210774253602,1548.31004884244,3.19013833772507
"DAD_7037||","L",16453.2866252991,4.21627905822492,NA,NA
"DAD_7043||","B",738.840741175737,2.86913824314675,25.599714770829,1.42487697970929
"DAD_7043||","D",3190.30535846777,3.50396836143348,12.6623227486902,1.13552454057422
"DAD_7043||","L",1209.8189930146,3.0830792247199,NA,NA
"DAD_7096||","B",103.182373849674,2.01779424883548,85.948035665149,1.93925977484451
"DAD_7096||","D",661.132569023227,2.82094495051414,349.098797181717,2.54419061868208
"DAD_7096||","L",122.137277778804,2.09038954832391,NA,NA
"DAD_7151||","B",0,0,7.776449668513,0.943318866566531
"DAD_7151||","D",308.623527283661,2.49083395388828,12.0410477437751,1.11531248488214
"DAD_7151||","L",158.242390023737,2.20205868716332,NA,NA
"DAD_7164||","B",0,0,97.1348400645267,1.99182321901665
"DAD_7164||","D",477.152305397958,2.67956625405598,53.4767999580604,1.73621158860051
"DAD_7164||","L",82.2204190363801,1.92022989824772,NA,NA
"DAD_7196||","B",1142.65379522786,3.05829457552569,98.8510725254022,1.99935273409768
"DAD_7196||","D",15599.1161367856,4.19312783151968,34.7076899538767,1.5527617551848
"DAD_7196||","L",1747.26501061494,3.24260726578358,NA,NA
"DAD_7199||","B",0,0,35.6136382845277,1.56364288671778
"DAD_7199||","D",595.278770844882,2.77544934754959,14.0048573498099,1.17623187097147
"DAD_7199||","L",52.8729032065041,1.73137038027197,NA,NA
"DAD_7203||","B",207.837612671032,2.31980871992594,49.3042282525079,1.7016044906137
"DAD_7203||","D",2668.09389124021,3.42636385131854,9.4688524816507,1.01989908013163
"DAD_7203||","L",12.3008995066678,1.12388101221315,NA,NA
"DAD_7223||","B",0,0,96.8415737978085,1.99052342978259
"DAD_7223||","D",615.246985134604,2.7897548075914,28.6507692883237,1.47203596560382
"DAD_7223||","L",204.51930819164,2.31285262936135,NA,NA
"DAD_7243||","B",1438.07100126392,3.1580822218007,378.818636387799,2.57957627025307
"DAD_7243||","D",1490.5796822617,3.17364645893322,281.90577428823,2.45164181177627
"DAD_7243||","L",759.844414726951,2.88129585685761,NA,NA
"DAD_7245||","B",0,0,64.7730009341744,1.81804765726781
"DAD_7245||","D",705.60217373651,2.84917496913098,35.8350565253712,1.56626134063961
"DAD_7245||","L",43.1901511318047,1.64532548686658,NA,NA
